"","Progress","Finished","RecordedDate","UserLanguage","ParticipantID","consent","age","gender","country","teach.age_1","teach.age_2","teach.age_3","teach.age_4","teach.age_5","teach.age_6","teach.age_6_TEXT","teach.school","teach.school_5_TEXT","teach.subject_1","teach.subject_2","teach.subject_3","teach.subject_4","teach.subject_5","teach.subject_6","teach.subject_7","teach.subject_8","teach.subject_9","teach.subject_10","teach.subject_10_TEXT","gators_RA1","gators_RA2","gators_RA3","gators_RA4","gators_RA5","gators_RA6","gators_RA7","gators_RA8","gators_RA9","gators_RA10","gators_RA11","gators_RA12","gators_RA13","gators_RA14","gators_RA15","gators_RA16","gators_RA17","gators_RA18","gators_RA19","gators_RA20","gators_pp","gators_pn","gators_sp","gators_sn","priorcontact.industrobot","priorcontact.domestrobot","priorcontact.socialrobot","priorcontact.otherrobot","priorcontactamount.industrobot","priorcontactamount.domestrobot","priorcontactamount.socialrobot","priorcontactamount.otherrobot","videos.amount","movies.amount","movies_seen","robots.skepticism","robot.risk_1","robot.risk_2","robot.risk_3","risk.mitigation_1","risk.mitigation_2","risk.mitigation_3","robot.benefit_1","robot.benefit_2","robot.benefit_3","benefit.mitigation_1","benefit.mitigation_2","benefit.mitigation_3","usecases.education","robot","robot_type","familiarrobot","familiarobjec","safety","competence","comfortable","friendliness","creepycute","badgood","physicalwarm","socialwarm","humanform","humanmotion","socialcompetence","socialness","socialintelligence","intelligence","ranksafety","rankcompetence","rankcomfortable","rankfriendliness","rankcreepycute","rankbadgood","rankphysicalwarmth","ranksocialwarmth","rankhumanform","ranksocialcompetence","ranksocial","ranksocialintelligence","rankintelligence","suitmath","suitdifftask","suitread","suitart","suitother","suitchildren","suitadults","suitageneither","why_age","suitindividual","suitgroups","suitindivgroupneither","why_group","suitteacher","suittutor","suitpeer","suitnovice","why_role","favoriteteacher1st","favoriteteacher2nd","favoriteteacher3rd","favoritestudent1st","favoritestudent2nd","favoritestudent3rd","Views","Viewssuit","totalviews","addthoughts","attentioncheck1","attentioncheck2","source"
"11",75,"False","25.02.24 20:25","EN","12144","1",29,"1","Austrailia",0,0,0,1,1,0,"12-18","Public school","",0,0,0,1,0,0,0,0,0,0,"",1,1,2,6,6,3,2,3,2,2,3,5,5,4,4,6,6,5,6,7,3.2,2.4,4.2,6,0,1,1,NA,NA,1,2,NA,"3","5",14,"1","Kids are psycho's:
They actually are. Ive watched kids run the room for less socially clued in teachers and teachers on the spectrum. Every class will have kids that exploit a teacher who cant read the room. I doubt a bot will do much better","Kids abuse technology: The whole reasons we make laws about children but dont consult them is we know they will default to base desires whenever they can. The robot will do things and be exploitable. They will exploit it because that is easier than working hard. Current ChatGPT use is proof of this.","The argument will be 'But what if everyone involved is taught to use it properly'. For the teachers? sure maybe you can get a group of on average older people to learn bleeding edge tech. But the kids will always push back against any initiative introduced by a person with authority over them. You cant make something user proof for a user that is more interested in low scale rebellion than using the product","The Bot can only ever be a support unit. Without a human to catch the problems its screwed.","This depends of function of the bot. Each subject area has been coming up with new assessments to address chatGPT. We will need to see what function the bot does and then counter that specifically. Which is more work for teachers ","'mAke It CoOL'. No but seriously you aren’t going to beat kids wanting to be too cool for school. This is simply something that needs to be factored in.","Could be good for the Spectrum kids. The ASD kids respond to simple clear commands and logical explanations. Being able to run through ideas with something programmed to think in the same way might click with them in ways a human couldn't.","As office admins bots could be good. Having a basic AI assistant to help stream line the huge amount of bureaucratic work a teacher needs to do could be wonderful.","Likely could have some interesting activities using a bot. Again cant be specific without function but look what we can do with Kahoot. I think i could create something fun with a bot","Have spectrum people work on designing them. This will happen already but if you actually want them to land with ASD kids having ASD engineers will provide insight","Have it be an insular plug in not native to whatever database management software the school uses. Yes that makes it harder for the bot to operate but I swear to god if one more flashy dumbass program cripple the online markbook because the school rolled it out all at once and couldnt turn it off i will burn the servers down. Plan for failure","Have it understand humour. Good luck even approaching that but that would be an enormous boon for the fun of activities","See previous responses under benefits section. This question needs to be more specific or removed","baxter","1",82,56,45,64,68,57,40,63,21,31,26,26,12,22,20,59,"10","7","5","5","8","4","12","4","5","4","6","3","4",NA,NA,NA,NA,"","0","0","0","","0","0","0","","0","0","0","0","","0","0","0","0","0","0",1,0,1,"",NA,NA,"qualtrics"
"12",100,"True","26.02.24 04:22","DE","45223","1",54,"2","DEutschland",0,0,1,1,1,0,"","Public school","",1,0,0,0,0,0,0,0,0,0,"",4,2,3,2,1,5,5,1,1,5,6,6,5,7,6,4,6,6,6,6,2.4,3.4,6,5.6,1,0,0,1,3,NA,NA,3,"1","1",3,"2","Der Datenschutz, die gesammelten Informationen, wenn sie gespeichert werden müssen, müssen unzugänglich für Dritte werden.","Ein Roboter kann nicht fühlen, er kann nicht empathisch auf Veränderungen reagieren, das halte ich für schwierig.","","","","","Avater für Kinder, die krankheitsbedingt zu Hause sein müssen, so aber in das Klassengeschehen eingebunden werden können.","KI im Sinne der Unterstützung von SuS, nicht aber im Rahmen des Nicht-Alleine-Machens/Versuchen","","Entwicklungsfirmen für Robotik müssten sich dem Thema stellen, auch der Datenschutz ist wichtig, hier muss es Gesetze geben, deren Einhaltung ebenfalls überprüft werden müsste. Da muss die Regierung Sorge tragen.","Roboter müssen kostengünstiger werden, um allen Schulen einen Zugang zu ermöglichen.","Das Internet an deutschen Schulen muss unbedingt so verbessert werden, dass Roboter, die dessen bedürfen auch IMMER genutzt werden können.","Schreiben und Überarbeiten von Texten, lernen von Vokabeln und Gesprächsfloskeln, Interaktion als Fremdsprachenkorrespondent, mit dem SuS ins Gespräch kommen und der dann nur reagiert, wenn zum Beispiel die Aussprache gut genug ist.
als Unterstützer für Lernschwache, damit die Lehrkörper hier mehr Zeit haben, sich um alle SuS zu kümmern, oder auch für besonders begabte SuS, die nebenher stark gefordert werden können, während die übrigen noch nicht so weit sind.","baxter","1",1,48,47,48,52,14,49,51,1,2,9,8,1,1,1,51,"10","5","9","11","10","8","7","10","3","5","8","11","4","18","1","1","1","","0","0","1","","0","0","1","","0","0","0","1","","0","0","0","0","0","0",1,1,2,"",NA,NA,"qualtrics"
"13",100,"True","27.02.24 02:31","DE","21546","1",51,"1","brd",0,0,1,1,1,0,"","Public school","",0,1,1,0,0,0,0,0,0,0,"",4,5,4,5,4,4,4,4,4,4,6,5,5,5,4,5,6,4,6,5,4.4,4,5,5.2,0,1,0,0,NA,5,NA,NA,"2","3",13,"2","immer weniger menschliche Bezugspersonen","eventuell mangelnde Kontrolle","","","","","individualisiertesLernen","besseres Betreuungsverhältnis","","","","","bessere Rückmeldungen bei Aufgaben
sofortige korrektur von Fehlern
angepasste Bildungsinhalte wie Lernvideos etc","baxter","1",0,49,48,71,28,49,27,50,13,21,75,70,17,15,13,79,"12","1","9","12","11","2","11","11","3","2","6","2","1","52","50","83","52","","0","1","0","Roboter mit geringer Interaktion halte ich für ungeeignet. Ähnlichkeit zu Tieren oder Zeichentrickfiguren ermöglicht Zutrauen bei Kindern und sehr moderne, menschenähnliche Robotereignen sich eher für Erwachsene","1","1","0","Der Grad an möglicher Interaktion ist für mich das Kriterium. Alle Roboter die für Gruppen geeignet sind können auch einzeln verwendet werden. Denn Hund oder Humanoiden halte ich für ein Eintelspielzeug","0","1","0","0","Es fehlt die Kategorie weder noch oder ungeeignet. Was nicht sprechen kann ist ungeeignet...","0","0","1","0","0","0",1,1,2,"",NA,NA,"qualtrics"
"14",100,"True","27.02.24 11:18","DE","88742","1",37,"2","Deutschland",0,0,1,1,1,0,"","Public school","",1,0,0,0,1,0,1,0,0,0,"",6,5,4,6,3,2,2,4,3,2,6,7,6,6,5,3,3,5,6,6,4.8,2.6,6,4.6,NA,1,1,NA,NA,5,2,NA,"2","4",6,"4","Verlässlichkeit in der technischen Nutzung sowie Wartung (an wen wendet man sich, wenn etwas nicht funktioniert, kaputt ist …?)","Annahme und Akzeptanz von Eltern, die vielleicht Sorge haben (Datenschutz, Video/Fotos…)","","Firmen oder Fachkräfte beauftragen, die für Schulen zuständig sind (nicht Lehrer an Schule! Die haben genug zusätzliche Aufgaben) ","Aufklärung durch z.B. Vorführungen an Elternabend, Erklärvideos…","","Förderung menschlicher Interaktion z.B. auch mit autistischen Kindern ","Interesse an Wissenschaft wecken bei Schüler‘innen","Motivation von Lernenden steigern ","Bezahlbarkeit für Bildungswesen (Schulen bekommen nicht genügend finanzielle Mittel, um sich so etwas leisten zu können)","Fortbildungen und Einführung für die Nutzung und Möglichkeiten solcher Roboter für alle Lehrkräfte","","- Interviewpartner für fiktive Interviews im Deutsch, Geschichts- oder Religionsunterricht
- Gesprächspartner für Dialoge in Fremdsprachen (v.a. für Schuler mit Sprechangst)
- als Suchmaschine
- als Lautstärkenregler, wenn es im Klassenzimmer zu laut ist …","baxter","1",11,17,70,82,44,48,93,75,35,19,18,36,20,15,23,24,"1","2","10","9","12","9","12","11","6","11","8","8","4","95","18","12","36","","1","1","0","Für kleine Kinder die süßen Roboter. Für die größeren Kinder und Jugendliche die, mit mehr Funktionen ","0","1","0","","0","0","1","0","","0","0","0","0","0","0",2,1,3,"",NA,NA,"qualtrics"
"15",100,"True","27.02.24 13:07","DE","82282","1",48,"1","Deutschland ",0,0,0,1,1,0,"","Public school","",0,0,1,1,0,0,0,0,0,0,"",6,4,5,4,3,4,6,2,3,4,6,6,7,6,6,6,6,4,6,6,4.4,3.8,6.2,5.6,0,1,0,0,NA,4,NA,NA,"2","2",2,"2","Mensch zu Mensch Interaktionen werden weniger und somit schlechter gelernt","soziale Kontakte nehmen ab ","","Roboter nur vereinzelt einsetzen ","siehe 1","","Man kommuniziert unbefangener mit einem Roboter.","","","Roboter sind völlig autonom und werden nicht vom Menschen überwacht.","","","Aufsicht, Kontrolle, Beantwortung von Fragen, Aufräumen ","baxter","1",47,61,45,51,40,49,40,49,33,41,33,24,40,36,33,37,"12","8","11","11","12","4","11","11","3","11","11","11","3","55","26","32","49","Technik","1","1","0","Kindchenschema","1","1","0","persönliches Spielzeug für Einzeln, Lehrer für Beide","0","0","1","0","Lehrer: Autorität, Tutor: hilfsbereit, Novize: Spielgefährte, Peer: Kumpel","0","0","0","0","0","0",1,1,2,"Die Roboter wirken sehr einfach und schlicht. Ich dachte bei sozialen Robotern eher an professionelle, sehr menschenähnliche Roboter.",NA,NA,"qualtrics"
"16",100,"True","28.02.24 10:26","DE","32133","1",40,"1","Deutschland",0,0,1,1,1,0,"","Public school","",0,0,1,1,0,0,0,0,1,1,"Technik",6,5,6,7,6,1,1,1,1,1,6,6,7,7,6,1,2,1,4,6,6,1,6.4,2.8,1,1,1,1,5,4,3,5,"4","4",8,"4","Menschliche Vereinsamung durch Fokussierung auf den robotischen ""Freund""","Über-Individualisierung des Einzelnen, Schule und Bildung müssen auch soziale ""Gruppennormen"" vermitteln und einüben. ","","Interaktion mit den Nutzerinnen durch Trainings, Workshops etc. 
Aufgabe von Lehrkräften/ multiprof. Teams","","","Geduldiger Partner für SchülerInnen mit erhöhtem Bedarf an sozialer Nähe","Entlastung für Lehrkräfte","Inklusionsbegleiter für SchülerInnen, denen das etwas bringen würde...","Gefühlvolle warme ""Haut""","Hoher Autonomiegrad","","Lernbegleiter, ""Erklärbär"" in Dauerschleife, Hilfestellungen im Sportunterricht, vielfältige Inklusionshelfer (Sehen, Hören, körperliche Beeinträchtigungen)","baxter","1",86,83,70,27,36,42,50,60,17,16,61,66,16,14,10,27,"3","6","5","9","6","6","8","6","4","5","5","8","5","59","12","7","61","","0","1","0","nein","0","1","0","","0","1","0","0","","0","0","0","0","0","1",1,1,2,"",NA,NA,"qualtrics"
"17",100,"True","01.03.24 09:50","DE","37631","1",34,"2","Deutschland",0,1,1,0,0,0,"","Public school","",1,0,0,0,1,0,0,0,0,0,"",6,4,6,4,4,2,4,4,2,4,6,6,6,4,6,2,2,4,4,4,4.8,3.2,5.6,3.2,0,0,0,0,NA,NA,NA,NA,"3","3",2,"3","","","","","","","Aufgaben die von Schülern erledigt wurden, diese auswerten und Ihnen ein Feedback geben. ","","","","","","","baxter","1",80,80,1,1,1,1,1,80,1,1,1,1,1,1,1,80,"3","3","5","3","5","4","4","3","3","3","4","3","3","1","1","1","1","","0","0","1","","0","0","1","","0","0","0","1","","0","0","0","0","0","0",1,1,2,"",NA,NA,"qualtrics"
"18",100,"True","03.03.24 03:14","EN","12200","1",32,"2","Australia",0,0,1,1,1,0,"","Public school","",0,0,0,0,1,0,0,0,0,0,"",4,3,4,6,4,2,2,2,2,5,6,6,6,5,6,4,2,2,5,6,4.2,2.6,5.8,3.8,1,1,1,NA,1,1,1,NA,"1","1",2,"4","Students delineating learning work to the robots rather than taking responsibility for learning.","Costs due to students making attempts to derail the robot (making it malfunction on purpose).","Students using the robot to derail teacher delivery time or to interfere with other students without their consent.","Having prompts for the robot to give to students so that the robot does not just “give the answer”. Give prompts that encourage autonomy and critical thinking. Give prompts as to how information and processes were realised.","Having the control panel passcoded by a teacher. Use an anti graffiti material or a material that cannot be etched into.","Have teacher controls regarding when the robot can move or give instructions. Do not allow students to touch students or cut their hair.","Robots can repeat instructions or steps of a sequence already given by teachers. Allows for teacher to focus on additional inquired and higher order questioning. ","Gives additional support to students with a disability or with additional learning needs.","Assist with marking of set questions/ multiple choice/ data input of student responses for assessment/reporting.","","","","","baxter","1",60,99,100,50,27,5,1,50,30,27,1,8,50,50,50,50,"11","7","12","11","11","11","12","11","3","11","10","10","11","37","1","0","0","","0","0","1","","0","0","1","","1","0","0","0","","0","0","0","0","0","0",1,0,1,"",NA,NA,"qualtrics"
"19",100,"True","04.03.24 02:49","DE","29677","1",55,"2","Deutschland ",0,0,1,1,1,0,"","Public school","",1,0,1,0,0,0,0,0,0,0,"",1,1,1,1,1,5,6,6,4,7,5,6,5,3,5,1,6,7,7,7,1,5.6,4.8,5.6,1,1,1,1,1,5,2,2,"1","3",8,"1","Manipulation","Missverständnisse","Verstärkung sozialer Isolation und sozialer Phobien, 
Emotionale Vereinsamung ","","","","","","","","",""," Vokabeln abfragen","baxter","1",94,98,67,76,8,9,37,55,2,9,5,8,7,5,8,37,"12","3","10","7","10","1","10","12","4","5","12","4","4","12","10","10","6","","0","1","0","","1","1","0","","0","0","1","0","","0","0","0","0","0","0",1,1,2,"",NA,NA,"qualtrics"
"20",100,"True","04.03.24 10:51","DE","57514","1",53,"2","Deutschland",0,0,1,1,1,0,"","Public school","",1,0,1,0,1,0,0,0,0,0,"",6,6,5,5,5,5,5,2,2,2,6,6,7,7,6,4,2,3,6,7,5.4,3.2,6.4,4.4,0,1,0,0,NA,3,NA,NA,"1","2",7,"4","Wenig Fachwissen","Falscher Einsatz","Angst","Fachmänner und -frauen","Schulungen/ Fortbildungen/ ","Berührungsängste vorsichtig abbauen/ Aufklärung","Klasse sind zu groß um Kindern individuell zu helfen, da könnte ein Roboter unterstützen z.B. bei der Korrektur eines Textes.","Roboter könnten Aufgaben übernehmen, die viel Zeit brauchen und für die die Lehrer zum Teil überqualifiziert sind z.B.  etwas anordnen, aufräumen.","Erstellen von Unterrichts- & Lernmaterialien, Anschauungsobjekten, Kunstwerken","Man bräuchte am besten auch einen Fachmann, der einen bei der Nutzung des Roboters- zumindest am Anfang- unterstützt.","Schulungen/ Fortbildungen","Eine Sammlung von good practice Modellen","Korrekturen, individuelle Unterstützung von SchülerInnen, Aufbau- Abbau von Lernumgebungen, Erstellung von Unterrichtsmaterial","baxter","1",19,2,69,74,20,25,16,34,10,16,23,28,28,29,16,73,"12","3","12","12","12","9","11","12","10","12","12","12","3","91","19","29","87","","0","0","1","Kinder können vielleicht noch am ehesten mit einem Kuscheltier eine Verbindung aufbauen. Mit einem menschenähnlichen Roboter fällt es wahrscheinlich Erwachsenen und Kindern eher leichter. Sehr abstrakte Figuren machen Kindern eher Angst.","0","0","1","Roboter für Gruppen dürfen nicht zu süß und kuschelig sein, sonst werden sie nicht ernstgenommen. Werden die Roboter einzeln eingesetzt, können sie auch ruhig süß sein.","0","1","0","0","Die Lehrerrobotor ähneln in ihrem Äußerem am ehesten einem Menschen, da sie so auch als ""gleichberechtigt"" wahrgenommen werden. Süße Roboter eignen sich eher, um ihnen etwas zu erklären. Ein Tutor-Roboter sollte kompetent wirken. Der Peer- Roboter sollte auf Augenhöhe mit den Kindern sein.","0","0","0","0","0","0",2,1,3,"In der Schule geht es ja auch immer um die Finanzierung. Die menschenähnlichen Roboter erscheinen mir sehr teuer. Wahrscheinlich könnte ich mir das als Lehrerin nicht einfach so aussuchen. Müsste ich mich also unter den günstigeren Modellen entscheiden, würde meine Wahl sicher anders ausfallen. 
Ansonsten ist das ein spannendes Thema! Bin gespannt, wie es weitergeht! Die Umfrage war interessant und hat gut funktioniert.",NA,NA,"qualtrics"
"21",100,"True","04.03.24 13:23","DE","40320","1",51,"1","Deutschland",0,0,0,1,1,0,"12-18","Private school","",1,0,0,0,1,0,0,0,0,0,"",4,7,4,7,1,4,2,4,4,4,4,6,7,1,7,4,4,4,4,6,4.6,3.6,5,4.4,0,0,0,0,NA,NA,NA,NA,"1","1",1,"4","","","","","","","Trainingseinheiten - Wiederholen - Üben","","","","","","Übungsleiter - Strukturelles Üben","baxter","1",20,15,100,100,51,12,53,50,12,15,54,13,18,9,8,100,"1","2","6","9","6","1","10","7","3","8","8","9","1","11","9","10","10","","0","0","1",".","0","0","1",".","1","0","0","0",".","0","0","0","0","0","0",1,1,2,"",NA,NA,"qualtrics"
"22",71,"False","05.03.24 10:40","DE","10826","1",54,"2","Deutschland ",0,0,0,1,1,0,"","Public school","",0,1,1,0,1,0,0,0,0,0,"",4,4,5,2,3,6,5,4,3,4,5,6,5,5,5,5,6,6,6,6,3.6,4.4,5.2,5.8,1,1,0,0,1,4,NA,NA,"2","2",4,"3","Einsatzbereitschaft der Schüler ","Individuelles Eingehen auf die Schülerprobleme","","Zusätzlich zu Menschen einsetzen","","","Kompetentes Wissen auch fachfremd von Lehrern nutzbar","Lehrermangel wird dadurch abgemildert.
Lehrer können dadurch umso menschlicher werden. ","","Roboter müssten flexible Bewertungen zulassen!
","","","Lernprogramme, Vokabelabfrage, Motivatiosspiele","baxter","1",21,28,52,92,24,25,29,51,21,24,71,68,27,25,30,72,"9",NA,"8",NA,"9",NA,"8",NA,"3","3","10",NA,NA,NA,NA,NA,NA,"","0","0","0","","0","0","0","","0","0","0","0","","0","0","0","0","0","0",2,0,2,"",NA,NA,"qualtrics"
"23",71,"False","06.03.24 00:09","DE","50235","1",42,"1","Deutschland",0,0,1,1,0,0,"","Public school","",1,0,0,1,1,0,0,0,0,0,"",2,2,4,5,3,2,3,2,2,2,6,6,3,6,5,5,3,3,5,2,3.2,2.2,5.2,3.6,0,1,1,1,NA,5,3,1,"1","1",2,"3","Mangelnde Individualität","Ablenkung vom Lerninhalt","Mangelnde Schülerinteraktion","Roboter müsste sehr feinfühlig sein!","Keine Idee","Keine Idee","Maschinen faszinieren Lernende","Entlastung von Lehrpersonen","Keine Idee","Sie müssten dem Lernenden das Gefühl geben, selbstwirksam zu sein.
","Sie müssten zuverlässig die Inhalte individualisieren und vor allem hochkarätige Inhalte bieten und vermitteln.","","Im Fremdsprachenunterricht könnten Sie einen Gesprächspartner vorgaukeln, der sich interaktiv mit den Schülern unterhält und sie ermutigt, sich inhaltlich mit den vom Lehrplan vorgeschriebenen Inhalten zu beschäftigen.
","baxter","1",5,7,14,5,5,8,9,9,12,13,4,8,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0","0","0","","0","0","0","","0","0","0","0","","0","0","0","0","0","0",2,0,2,"",NA,NA,"qualtrics"
"24",100,"True","06.03.24 07:21","DE","48461","1",63,"2","Deutschland",0,0,1,1,1,0,"","Public school","",0,1,0,1,0,0,0,0,0,1,"Religion",5,2,4,5,1,5,4,5,3,7,5,5,3,3,5,6,6,7,7,6,3.4,4.8,4.2,6.4,0,0,0,0,NA,NA,NA,NA,"1","1",1,"2","Menschliche Interaktion geht verloren, wird verdrängt, nicht eingeübt","Automaten-/Elektronik-/Computergläubigkeit wird verstärkt","Verlust von Einschätzen der Folgen eigenen Handelns im Umgang mit MENSCHEN","Roboter dürfen sich nicht verhalten als seien sie Menschen","","","","","","","","","Korrektur von Aussprache beim Lernen von Fremdsprachen","baxter","1",1,1,1,1,14,1,14,1,1,1,1,1,1,1,1,1,"12","4","12","11","9","9","12","11","5","10","7","6","4","1","1","1","1","","0","0","1","Aussehen Kinder; Aktive Handlung Erwachsene, Spielzeug Beide; Sinnfrei keine","0","0","1","Ungeeignet, weil sie fast alle ablenken von der eigenen Aufmerksamkeit, von den Menschen in der Gruppe","0","0","0","1","nein, eigentlich nicht. Leider musste ich sogar zuordnen, obwohl mir keine Kategorie wirklich sinnvoll erschien","0","0","0","0","0","0",1,1,2,"Die Umfrage setzt voraus, dass man sich mit Robotern ( in der Art, wie sie vorgestellt werden ) auskennt. Damit wird sicher nicht die Altersgruppe von 60 und älter angesprochen. Das kann man nun natürlich in der Auswertung als "" ist eh nicht mehr wichtig "" bewerten. Allerdings gerade im Zusammenhang mit Lernen fällt auf, dass auch der Umgang mit Tablet etc. nicht zu Bildung im Sinne von Wissen und Kompetenz, die über das Bedienen von Computern hinausgeht, beiträgt. Die Schülerschaft wird immer reproduzierender, keineswegs innovativer oder kreativer. Es zählt der Spaß´, keine Leistung.",NA,NA,"qualtrics"
"25",100,"True","07.03.24 00:49","DE","43964","1",54,"2","Deutschland",0,0,1,1,1,0,"","Private school","",1,0,0,1,0,0,0,0,0,0,"",6,5,5,6,1,3,3,2,2,5,6,6,6,6,5,2,3,3,6,6,4.6,3,5.8,4,0,1,0,0,NA,2,NA,NA,"2","2",0,"3","Menschen nehmen Roboter als fremd wahr","Menschen vertrauen Roboter nicht","","","","","Zusätzliche Hilfe z.B. bei Hausuafgaben oder Lernschwierigkeiten. ","Betreuung Ergänzung","","Staatliche Aufgabe, Länderregierungen","Roboter müssten sehr menschenähnlich sein und Emotionen der Kinder und Jugendlichen verstehen","","Freizeitbetreuung in Ganztagsschule, Kantinenhilfe, Reinigungspersonal in Schule, Vertretungsstunden, Hausaufgabenbetreuung","baxter","1",0,0,7,4,2,5,26,3,4,1,0,0,0,2,1,0,"12","2","12","4","9","1","9","6","1","1","1","10","1","49","5","7","69","","1","1","0","Kindgerechtes, ansprechendes Äußeres. Funktionalität bei Erwachsenen","1","1","0","","0","1","0","0","","0","0","0","0","0","0",3,1,4,"",NA,NA,"qualtrics"
"26",100,"True","07.03.24 10:53","DE","74559","1",45,"1","Deutschland",0,0,1,1,1,0,"","Religious school","",1,0,0,1,0,0,0,0,0,0,"",5,3,3,3,1,4,3,3,4,3,6,6,6,7,5,2,1,6,5,5,3,3.4,6,3.8,0,1,0,NA,NA,3,NA,NA,"2","4",15,"3","Wartung notwendig","Gefahr durch Fehlfunktionen","","ausreichend technische geschultes Person für Wartungsarbeiten","","","Übernimmt Routineaufgaben","mehr Zeit für Lehrkraft sich mit einzelnen Schülern zu befassen","","","","","Sprachenlernen
Routineaufgaben wie Anwesenheitskontrolle","baxter","1",18,45,49,23,12,4,2,36,4,4,1,2,1,3,3,30,"7","3","9","7","8","1","6","8","11","12","1","7","1","75","12","14","76","","0","1","0","Aussehen; Ähnlichkeit mit Spielzeug","0","1","0","","0","0","1","0","","0","0","0","0","0","0",1,1,2,"",NA,NA,"qualtrics"
"27",100,"True","10.03.24 07:48","DE","12135","1",27,"1","Deutschland, Baden-Württemberg",0,0,1,1,1,0,"","Public school","",0,1,0,1,0,0,0,0,0,0,"",6,3,6,4,5,1,2,3,2,2,7,7,7,5,6,5,3,1,7,7,4.8,2,6.4,4.6,0,1,0,0,NA,4,NA,NA,"3","2",4,"2","Vielfältigkeit der sozialen Herkunft der Schülerschaft und entsprechende Komplexität","In der Schule wird viel über Beziehungsarbeit geleistet. Dies könnte zu potentiellen Problemen mit Robotern führen. ","","Je nachdem, wie die Roboter eingesetzt werden und welche Aufgaben ihnen zugeschrieben werden, können diese Problematiken umgangen werden. ","","","Durch den Einsatz von sozialen Robotern könnten Lehrkräfte entlastet werden. Insbesondere leistungsschwache Schüler*innen könnten außerdem besonders gefördert werden, durch eine bessere Betreuung. ","","","","","","Roboter könnten im Unterricht eingesetzt werden, um Schüler*innen besser zu betreuen, sodass nicht mehr eine Lehrkraft für 25 bis 30 Schüler*innen alleine verantwortlich ist. ","baxter","1",90,90,95,80,50,50,50,75,25,30,0,0,0,0,1,35,"12","1","8","11","10","1","10","10","4","9","10","10","3","5","5","5","25","Technikunterricht","0","1","0","Roboter für Kinder sind besonders Süß, dadurch vor allem für junge SuS ansprechend. Der Roboter für Erwachsene ist zu abstrakt für Kinder ","0","0","1","","0","1","0","0","","0","0","0","0","0","0",2,1,3,"",NA,NA,"qualtrics"
"28",71,"False","13.03.24 12:15","DE","71267","1",56,"2","Deutschland",0,0,0,0,1,0,"","Public school","",1,0,0,0,0,0,0,0,0,0,"",4,5,1,1,1,6,7,6,6,1,5,5,5,5,4,7,3,5,7,7,2.4,5.2,4.8,5.8,0,0,0,0,NA,NA,NA,NA,"1","2",3,"1","Vertrauensverhältnis zwischen Lehrkraft und Schülerinnen und Schülern (SuS) existiert nicht (und wenn so getan wird, als ob, ist es ""fake"")","Fehler in der Ausbildung von SuS","zuviel IT-Orientierung der SuS","","","","","","","","","","","baxter","1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"10",NA,"12","11","10",NA,"11","11","3",NA,"10","11",NA,NA,NA,NA,NA,"","0","0","0","","0","0","0","","0","0","0","0","","0","0","0","0","0","0",1,0,1,"",NA,NA,"qualtrics"
